name,desc,image
Vrock,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 8. 
 Ловкость: 15. 
 Телосложение: 18. 
 Мудрость: 13. 
 Сила: 17. 
 Количество ХП: 2300. 
Язык монстра: Abyssal, telepathy 120 ft.. 
 Hit dice: 11d10. 
 Действия:  - Multiattack: The vrock makes two attacks: one with its beak and one with its talons. - Beak: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) piercing damage. - Talons: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 14 (2d10 + 3) slashing damage. - Spores: A 15-foot-radius cloud of toxic spores extends out from the vrock. The spores spread around corners. Each creature in that area must succeed on a DC 14 Constitution saving throw or become poisoned. While poisoned in this way, a target takes 5 (1d10) poison damage at the start of each of its turns. A target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. Emptying a vial of holy water on the target also ends the effect on it. - Stunning Screech: The vrock emits a horrific screech. Each creature within 20 feet of it that can hear it and that isn't a demon must succeed on a DC 14 Constitution saving throw or be stunned until the end of the vrock's next turn .. 
 Легендарные действаия ",
Vulture,"Размер: Средний. 
 Харизма: 4. 
 Интеллект: 2. 
 Ловкость: 10. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 7. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d8. 
 Действия:  - Beak: Melee Weapon Attack: +2 to hit, reach 5 ft., one target. Hit: 2 (1d4) piercing damage.. 
 Легендарные действаия ",
Warhorse,"Размер: Огромный. 
 Харизма: 7. 
 Интеллект: 2. 
 Ловкость: 12. 
 Телосложение: 13. 
 Мудрость: 12. 
 Сила: 18. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 3d10. 
 Действия:  - Hooves: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage.. 
 Легендарные действаия ",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/warhorse.png
Warhorse Skeleton,"Размер: Огромный. 
 Харизма: 5. 
 Интеллект: 2. 
 Ловкость: 12. 
 Телосложение: 15. 
 Мудрость: 8. 
 Сила: 18. 
 Количество ХП: 100. 
Язык монстра: . 
 Hit dice: 3d10. 
 Действия:  - Hooves: Melee Weapon Attack: +6 to hit, reach 5 ft., one target. Hit: 11 (2d6 + 4) bludgeoning damage.. 
 Легендарные действаия ",
Water Elemental,"Размер: Огромный. 
 Харизма: 8. 
 Интеллект: 5. 
 Ловкость: 14. 
 Телосложение: 18. 
 Мудрость: 10. 
 Сила: 18. 
 Количество ХП: 1800. 
Язык монстра: Aquan. 
 Hit dice: 12d10. 
 Действия:  - Multiattack: The elemental makes two slam attacks. - Slam: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) bludgeoning damage. - Whelm: Each creature in the elemental's space must make a DC 15 Strength saving throw. On a failure, a target takes 13 (2d8 + 4) bludgeoning damage. If it is Large or smaller, it is also grappled (escape DC 14). Until this grapple ends, the target is restrained and unable to breathe unless it can breathe water. If the saving throw is successful, the target is pushed out of the elemental's space.
The elemental can grapple one Large creature or up to two Medium or smaller creatures at one time. At the start of each of the elemental's turns, each target grappled by it takes 13 (2d8 + 4) bludgeoning damage. A creature within 5 feet of the elemental can pull a creature or object out of it by taking an action to make a DC 14 Strength and succeeding.. 
 Легендарные действаия ",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/water-elemental.png
Weasel,"Размер: Крошечный. 
 Харизма: 3. 
 Интеллект: 2. 
 Ловкость: 16. 
 Телосложение: 8. 
 Мудрость: 12. 
 Сила: 3. 
 Количество ХП: 10. 
Язык монстра: . 
 Hit dice: 1d4. 
 Действия:  - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. Hit: 1 piercing damage.. 
 Легендарные действаия ",https://www.dnd5eapi.cohttps://www.dnd5eapi.co/api/images/monsters/weasel.png
"Werebear, Bear Form","Размер: Средний. 
 Харизма: 12. 
 Интеллект: 11. 
 Ловкость: 10. 
 Телосложение: 17. 
 Мудрость: 12. 
 Сила: 19. 
 Количество ХП: 1800. 
Язык монстра: . 
 Hit dice: 18d8. 
 Действия:  - Multiattack: In bear form, the werebear makes two claw attacks. In humanoid form, it makes two greataxe attacks. In hybrid form, it can attack like a bear or a humanoid. - Bite: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 15 (2d10 + 4) piercing damage. If the target is a humanoid, it must succeed on a DC 14 Constitution saving throw or be cursed with werebear lycanthropy. - Claw: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage.. 
 Легендарные действаия ",
"Werebear, Human Form","Размер: Средний. 
 Харизма: 12. 
 Интеллект: 11. 
 Ловкость: 10. 
 Телосложение: 17. 
 Мудрость: 12. 
 Сила: 19. 
 Количество ХП: 1800. 
Язык монстра: Common. 
 Hit dice: 18d8. 
 Действия:  - Multiattack: In bear form, the werebear makes two claw attacks. In humanoid form, it makes two greataxe attacks. In hybrid form, it can attack like a bear or a humanoid. - Greataxe: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 10 (1d12 + 4) slashing damage.. 
 Легендарные действаия ",
"Werebear, Hybrid Form","Размер: Средний. 
 Харизма: 12. 
 Интеллект: 11. 
 Ловкость: 10. 
 Телосложение: 17. 
 Мудрость: 12. 
 Сила: 19. 
 Количество ХП: 1800. 
Язык монстра: Common. 
 Hit dice: 18d8. 
 Действия:  - Multiattack: In bear form, the werebear makes two claw attacks. In humanoid form, it makes two greataxe attacks. In hybrid form, it can attack like a bear or a humanoid. - Bite: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 15 (2d10 + 4) piercing damage. If the target is a humanoid, it must succeed on a DC 14 Constitution saving throw or be cursed with werebear lycanthropy. - Claw: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 13 (2d8 + 4) slashing damage. - Greataxe: Melee Weapon Attack: +7 to hit, reach 5 ft., one target. Hit: 10 (1d12 + 4) slashing damage.. 
 Легендарные действаия ",
"Wereboar, Boar Form","Размер: Средний. 
 Харизма: 8. 
 Интеллект: 10. 
 Ловкость: 10. 
 Телосложение: 15. 
 Мудрость: 11. 
 Сила: 17. 
 Количество ХП: 1100. 
Язык монстра: . 
 Hit dice: 12d8. 
 Действия:  - Tusks: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage. If the target is a humanoid, it must succeed on a DC 12 Constitution saving throw or be cursed with wereboar lycanthropy.. 
 Легендарные действаия ",
"Wereboar, Human Form","Размер: Средний. 
 Харизма: 8. 
 Интеллект: 10. 
 Ловкость: 10. 
 Телосложение: 15. 
 Мудрость: 11. 
 Сила: 17. 
 Количество ХП: 1100. 
Язык монстра: Common (can't speak in boar form). 
 Hit dice: 12d8. 
 Действия:  - Multiattack: The wereboar makes two attacks, only one of which can be with its tusks. - Maul: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) bludgeoning damage.. 
 Легендарные действаия ",
"Wereboar, Hybrid Form","Размер: Средний. 
 Харизма: 8. 
 Интеллект: 10. 
 Ловкость: 10. 
 Телосложение: 15. 
 Мудрость: 11. 
 Сила: 17. 
 Количество ХП: 1100. 
Язык монстра: Common. 
 Hit dice: 12d8. 
 Действия:  - Multiattack: The wereboar makes two attacks, only one of which can be with its tusks. - Maul: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) bludgeoning damage. - Tusks: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 10 (2d6 + 3) slashing damage. If the target is a humanoid, it must succeed on a DC 12 Constitution saving throw or be cursed with wereboar lycanthropy.. 
 Легендарные действаия ",
"Wererat, Human Form","Размер: Средний. 
 Харизма: 8. 
 Интеллект: 11. 
 Ловкость: 15. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 10. 
 Количество ХП: 450. 
Язык монстра: Common. 
 Hit dice: 6d8. 
 Действия:  - Multiattack: The wererat makes two attacks, only one of which can be a bite. - Shortsword: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. - Hand Crossbow: Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",
"Wererat, Hybrid Form","Размер: Средний. 
 Харизма: 8. 
 Интеллект: 11. 
 Ловкость: 15. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 10. 
 Количество ХП: 450. 
Язык монстра: Common. 
 Hit dice: 6d8. 
 Действия:  - Multiattack: The wererat makes two attacks, only one of which can be a bite. - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 4 (1d4 + 2) piercing damage. If the target is a humanoid, it must succeed on a DC 11 Constitution saving throw or be cursed with wererat lycanthropy. - Shortsword: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 5 (1d6 + 2) piercing damage. - Hand Crossbow: Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. Hit: 5 (1d6 + 2) piercing damage.. 
 Легендарные действаия ",
"Wererat, Rat Form","Размер: Средний. 
 Харизма: 8. 
 Интеллект: 11. 
 Ловкость: 15. 
 Телосложение: 12. 
 Мудрость: 10. 
 Сила: 10. 
 Количество ХП: 450. 
Язык монстра: . 
 Hit dice: 6d8. 
 Действия:  - Bite: Melee Weapon Attack: +4 to hit, reach 5 ft., one target. Hit: 4 (1d4 + 2) piercing damage. If the target is a humanoid, it must succeed on a DC 11 Constitution saving throw or be cursed with wererat lycanthropy.. 
 Легендарные действаия ",
"Weretiger, Human Form","Размер: Средний. 
 Харизма: 11. 
 Интеллект: 10. 
 Ловкость: 15. 
 Телосложение: 16. 
 Мудрость: 13. 
 Сила: 17. 
 Количество ХП: 1100. 
Язык монстра: Common. 
 Hit dice: 16d8. 
 Действия:  - Multiattack: In humanoid form, the weretiger makes two scimitar attacks or two longbow attacks. In hybrid form, it can attack like a humanoid or make two claw attacks. - Scimitar: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage. - Longbow: Ranged Weapon Attack: +4 to hit, range 150/600 ft., one target. Hit: 6 (1d8 + 2) piercing damage.. 
 Легендарные действаия ",
"Weretiger, Hybrid Form","Размер: Средний. 
 Харизма: 11. 
 Интеллект: 10. 
 Ловкость: 15. 
 Телосложение: 16. 
 Мудрость: 13. 
 Сила: 17. 
 Количество ХП: 1100. 
Язык монстра: Common. 
 Hit dice: 16d8. 
 Действия:  - Multiattack: In humanoid form, the weretiger makes two scimitar attacks or two longbow attacks. In hybrid form, it can attack like a humanoid or make two claw attacks. - Bite: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 8 (1d10 + 3) piercing damage. If the target is a humanoid, it must succeed on a DC 13 Constitution saving throw or be cursed with weretiger lycanthropy. - Claw: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 7 (1d8 + 3) slashing damage. - Scimitar: Melee Weapon Attack: +5 to hit, reach 5 ft., one target. Hit: 6 (1d6 + 3) slashing damage. - Longbow: Ranged Weapon Attack: +4 to hit, range 150/600 ft., one target. Hit: 6 (1d8 + 2) piercing damage.. 
 Легендарные действаия ",
